palace,giants,0.4974,justice,0.4059,god,0.4059,spalato,0.4059,1931,0.3293,hippodrome,0.3293,river,0.2518,ripensis,0.2283,orb,0.2100,hand,0.2100,este,0.2001,apse,0.2001,alabaster,0.1951,double,0.1951,built,0.1951,private,0.1828,salona,0.1828,military,0.1722,dacia,0.1722
lower,portion,0.3293,aphrodite,0.2001,laleli,0.2001,camii,0.2001,eye,0.2001,body,0.2001,bodrum,0.2001,5th,0.2001,edge,0.2001,preserved,0.2001,legs,0.2001,messene,0.2001,mansion,0.2001,constantinople,0.1938,buil,0.1612,metropolis,0.1612,palatine,0.1612,re-carved,0.1612,chest,0.1612
305,tetrarchs,0.5747,293-305,0.5747,galerius,0.5747,philadelphion,0.4059,domitian,0.4059,embracing,0.4059,284-305,0.4059,group,0.3395,diocletian,0.3104,century,-0.3078,293,0.2984,maximian,0.2984,decorated,0.2833,column,0.2833,porphyry,0.2768,venice,0.2518,armoured,0.2283,ripensis,0.2283,284,0.2115
shoulders,long,0.3461,fillet,0.3195,entered,0.2001,eleusis,0.2001,bornova,0.2001,tyana,0.2001,apollonius,0.2001,channel,0.2001,annex,0.2001,curtius,0.2001,crown,0.1864,himation,0.1838,long-haired,0.1828,museum,0.1828,mantle,0.1738,bornova-heidelberg,0.1612,foundations,0.1612,royal,0.1612,constantinople,0.1398
large,mansion,0.4059,messene,0.4059,re-carved,0.3293,eyes,0.2833,centre,0.2833,umbria,0.2518,tuscia,0.2518,361,0.2283,roman,0.2115,band,0.2001,decorative,0.2001,vatican,0.2001,pignattara,0.2001,labicana,0.2001,torre,0.2001,portion,0.1612,torlonia,0.1612,cut,0.1612,bun,0.1612
sparta,record,0.3558,published,0.3558,achaea,0.3228,macedonia,0.3046,thrace,0.3046,epirus,0.3046,greece,0.3016,280,0.2529,balkans,0.2502,awarder,0.2392,uncertain,0.2392,south,0.2293,reworked,0.2283,clean,0.2001,shaven,0.2001,bald,0.1612,drain,0.1612,theatre,0.1428,marble,-0.1400
temple,regia,0.3293,portico,0.2833,bulla,0.2833,column,0.2833,younger,0.2833,courtyard,0.2518,apollo,0.2283,cleaning,0.2001,attributed,0.2001,aphrodite,0.2001,caelian,0.2001,claudius,0.2001,debris,0.2001,kuretes,0.2001,embracing,0.2001,domitian,0.2001,antoninus,0.2001,delphi,0.2001,sabratha,0.2001
recorded,god,0.4059,spalato,0.4059,16th,0.4059,1931,0.3293,river,0.2518,mid-third,0.2001,pieces,0.2001,separate,0.2001,medieval,0.2001,nola,0.2001,pollius,0.2001,iulius,0.2001,clementianus,0.2001,regio,0.2001,barberini,0.2001,felicis,0.2001,hierapolis,0.2001,1704,0.2001,tabula,0.2001
empress,jewelled,0.5459,diadem,0.3943,ariadne-amalasuntha,0.3293,lateran-louvre,0.3293,ariadne,0.3293,female,0.2446,male,-0.2341,1911,0.2001,520,0.2001,labicana,0.2001,pignattara,0.2001,monza,0.2001,caelian,0.2001,claudius,0.2001,stephane,0.2001,germania,0.2001,statuette,0.2001,16th,0.2001,medieval,0.2001
dalmatia,salona,0.9035,provinces,0.4381,danube,0.4381,spalato,0.4242,god,0.4242,1931,0.3443,stone,0.2910,local,0.2910,headgear,0.2821,river,0.2636,north,0.2412,balkans,0.2128,decorative,0.2094,band,0.2094,large-faced,0.2094,amphitheatre,0.2094,attributed,0.2094,double,0.2047,private,0.1918
perge,pamphylia,0.6867,stage,0.4485,1992,0.4485,colonnaded,0.2965,building,0.2774,armoured,0.2392,1968,0.2094,cleaning,0.2094,spear,0.2094,theatre,0.2083,asia,0.1935,minor,0.1935,portion,0.1689,victory,0.1689,drain,0.1689,310,0.1615,room,0.1444,julio-claudian,0.1444,nymphaeum,0.1444
group,293-305,0.6006,tetrarchs,0.6006,small,0.5796,galerius,0.4485,fringed,0.4242,philadelphion,0.4242,domitian,0.4242,embracing,0.4242,260,0.3579,305,0.3395,fibula,0.3170,maximian,0.3125,293,0.3125,decorated,0.2965,column,0.2965,venice,0.2636,diocletian,0.2405,armoured,0.2392,portrait,-0.2297
sebasteion,sebasteion,1.0000,atrium,0.8544,house,0.7574,shield,0.6166,370,0.6166,tondo,0.4861,aphrodisias,0.4016,caria,0.3712,450,0.2913,ears,0.2814,covers,0.2814,himation,0.2288,mantle,0.2174,pindar,0.2094,tyana,0.2094,apollonius,0.2094,great,0.2094,minor,0.1699,asia,0.1699
combed,forward,0.2521,hair,0.2490,awkwardly,0.2094,1889,0.2094,greek,0.2094,heavily,0.2094,fine,0.2094,brushed,0.1989,vitali,0.1689,torlonia,0.1689,set,0.1327,provenance,0.1200,mediterraneum,0.1149,italy,0.1147,man,0.1137,noricum,0.1050,ancient,0.0969,mid-fifth,0.0969,bouleuterion,0.0969
sceptre,colobium,0.5040,antique,0.4698,mappa,0.4504,embolos,0.3635,1904,0.3443,octagon,0.3443,buil,0.3443,togate,0.3191,toga,0.3021,sleeved,0.2835,standing,0.2435,strapped,0.2427,1908,0.2392,library,0.2392,closed,0.2243,flavius,0.2201,boots,0.2196,statue,0.2142,520,0.2094
belgica,augusta,0.7364,treverorum,0.7364,welschbillig,0.6719,germany,0.6323,gaul,0.6323,ii,0.5887,pool,0.4968,sirzenich,0.4242,kreis,0.4242,1859,0.4242,trier-saarburg,0.4242,herm,0.3944,imperial,0.3351,villa,0.3095,stone,0.2910,local,0.2910,silver,0.2636,restored,0.2094,sideburns,0.2094
inscribed,317-337,0.4242,staff,0.4242,tabula,0.4242,appears,0.4242,quirinal,0.3635,317,0.3443,izmir,0.2094,isocrates,0.2094,years,0.2094,according,0.2094,constantinus,0.2094,312-337,0.2094,college,0.2094,augustales,0.2094,areopagus,0.2094,iii,0.2094,military,0.1809,337,0.1714,head,-0.1693
holding,hand,0.4504,2006,0.4242,main,0.4242,scroll,0.3257,stratonicea,0.2636,northwest,0.2636,maximus,0.2392,city,0.2309,headless,0.2276,roman,0.2222,orb,0.2201,mappa,0.2201,mansion,0.2094,messene,0.2094,apse,0.2094,gate,0.2047,strapped,0.1896,statue,0.1893,bundle,0.1802
stoa,west,0.5715,agora,0.4489,northern,0.4485,magistrate,0.4242,388,0.4242,eutolmius,0.4242,388-392,0.4242,governor,0.4202,entrance,0.3635,office-holders,0.3443,aphrodisias,0.3228,caria,0.2975,tatianus,0.2965,392,0.2965,bundle,0.2821,end,0.2774,high,0.2636,arcadius,0.2636,so-called,0.2636
cap,headgear,0.4860,military,0.4704,spalato,0.4242,god,0.4242,philadelphion,0.4242,1931,0.3443,diocletian,0.3253,maximian,0.3125,galerius,0.2965,tetrarchs,0.2965,293-305,0.2965,river,0.2636,venice,0.2636,armoured,0.2392,izmir,0.2094,tabula,0.2094,1968,0.2094,headdress,0.2094,basin,0.2094
left,eye,0.4242,hand,0.2201,pacatiana,0.2094,hierapolis,0.2094,main,0.2094,2006,0.2094,separate,0.2094,pieces,0.2094,medieval,0.2094,holding,0.1714,portion,0.1689,palatine,0.1689,shops,0.1689,slope,0.1689,trajan,0.1689,john,0.1689,st,0.1444,right,0.1431,half,0.1327
road,lechaeum,0.8513,peribolos,0.5280,apollon,0.3997,corinth,0.3682,apollo,0.2392,thrace,0.2306,epirus,0.2306,macedonia,0.2306,greece,0.2281,achaea,0.2134,180,0.2094,nemausus,0.2094,cross,0.2094,south,0.1942,balkans,0.1862,uncertain,0.1772,awarder,0.1772,shops,0.1689,sardis,0.1689
alley,sebasteion,1.0000,atrium,0.8544,house,0.7574,shield,0.6166,370,0.6166,tondo,0.4861,aphrodisias,0.4016,caria,0.3712,450,0.2913,ears,0.2814,covers,0.2814,himation,0.2288,mantle,0.2174,pindar,0.2094,tyana,0.2094,apollonius,0.2094,great,0.2094,minor,0.1699,asia,0.1699
337,constantine,0.4778,312-337,0.4242,quirinal,0.3635,311,0.2965,306,0.2965,century,-0.2739,constantinus,0.2094,staff,0.2094,317-337,0.2094,apse,0.2094,eburacum,0.2094,flavia,0.2094,prior,0.2094,1953,0.2094,borghese,0.2094,dedicated,0.2094,colossal,0.1834,roma,0.1816,inscribed,0.1714
basilica,1968,0.2200,build,0.2200,1969,0.2200,hercules,0.2200,del,0.2200,town,0.2200,aquincum,0.2200,lightly,0.2200,drapery,0.2200,apse,0.2200,312-337,0.2200,1965,0.2200,edge,0.2200,gratian,0.2200,sideburns,0.2200,state,0.2200,caelian,0.2200,colossal,0.1939,john,0.1776
dacia,ripensis,0.7728,mediterranea,0.6303,felix,0.5455,romuliana,0.5455,naissus,0.5455,provinces,0.4618,danube,0.4618,324,0.3286,284,0.3171,porphyry,0.3073,tetrarch,0.3073,north,0.2574,marble,-0.2517,orb,0.2317,balkans,0.2281,1900,0.2200,construction,0.2200,justinian,0.2200,284-305,0.2200
end,west,0.3261,pool,0.3087,stoa,0.2774,agora,0.2740,embolos,0.2516,1957,0.2317,pacatiana,0.2200,hierapolis,0.2200,5th,0.2200,legs,0.2200,doctor,0.2200,aphrodisias,0.1762,caria,0.1605,people,0.1521,alexander,0.1521,neck,0.1521,re-used,0.1406,asia,0.1349,minor,0.1349
tall,brow,0.4046,prussian,0.2200,wreath-style,0.2120,sardis,0.1776,campana,0.1776,royal,0.1776,central,0.1697,lydia,0.1521,colonnaded,0.1521,previously,0.1345,lank,0.1213,fringe,0.1213,1957,0.1110,scholasticia,0.1110,braid,0.1080,engraved,0.1026,balding,0.0956,hadrianic,0.0956,fourth,-0.0875
cuirassed,armour,0.4583,1123,0.4452,fontne,0.4452,lsa-739,0.4452,bassin,0.4452,2079,0.4452,paludamentum,0.4373,340-350,0.3616,constans,0.3115,acropolis,0.2771,1908,0.2516,361,0.2516,belt,0.2453,standing,0.2220,justinian,0.2200,statues,0.2200,diademed,0.2200,viennensis,0.2200,claudius,0.2200
fragments,gilded,0.2516,justinian,0.2200,366-367,0.2200,367,0.2200,statues,0.2200,clean,0.2200,shaven,0.2200,justice,0.2200,bronze,0.1839,sisto,0.1776,ponte,0.1776,334,0.1776,hippodrome,0.1776,marble,-0.1624,flaminia,0.1521,column,0.1521,dated,0.1521,nude,0.1521,mediterranea,0.1521
seated,throne,0.5455,capitoline-florence,0.3616,sandals,0.3344,helena,0.3115,colossal,0.2641,footwear,0.2204,312-337,0.2200,apse,0.2200,pophyry,0.2200,consulate,0.2200,vatican,0.2200,prior,0.2200,statue,0.2041,porphyry,0.1975,caesarea,0.1776,palaestina,0.1776,maritima,0.1776,hippodrome,0.1776,pius,0.1776
building,stage,0.6303,1992,0.4709,pamphylia,0.3856,armoured,0.3819,nude,0.3115,theatre,0.2804,perge,0.2774,dikka,0.2200,spear,0.2200,20,0.2200,delle,0.2200,275,0.1975,chlamys,0.1894,metropolis,0.1776,victory,0.1776,325,0.1530,vienna-izmir,0.1521,centre,0.1521,strapped,0.1453
crete,aegean,1.0000,crete,1.0000,creta,0.8352,gortyna,0.7728,gortyn,0.7051,praetorium,0.5545,insulae,0.5455,earlier,0.1868,313,0.1776,re-worked,0.1711,450,0.1394,awarder,0.1368,uncertain,0.1368,allegedly,0.1213,reworked,0.1213,torso,0.1110,293,0.1026,mid,0.0878,312,0.0720
islands,aegean,1.0000,crete,1.0000,creta,0.8352,gortyna,0.7728,gortyn,0.7051,praetorium,0.5545,insulae,0.5455,earlier,0.1868,313,0.1776,re-worked,0.1711,450,0.1394,awarder,0.1368,uncertain,0.1368,allegedly,0.1213,reworked,0.1213,torso,0.1110,293,0.1026,mid,0.0878,312,0.0720
military,cap,0.4704,staff,0.4452,317-337,0.4452,god,0.4452,spalato,0.4452,philadelphion,0.4452,quirinal,0.3819,sword,0.3631,317,0.3616,1931,0.3616,armour,0.3514,diocletian,0.3423,maximian,0.3286,galerius,0.3115,tetrarchs,0.3115,293-305,0.3115,river,0.2771,venice,0.2771,paludamentum,0.2654
aegean,aegean,1.0000,crete,1.0000,creta,0.8352,gortyna,0.7728,gortyn,0.7051,praetorium,0.5545,insulae,0.5455,earlier,0.1868,313,0.1776,re-worked,0.1711,450,0.1394,awarder,0.1368,uncertain,0.1368,allegedly,0.1213,reworked,0.1213,torso,0.1110,293,0.1026,mid,0.0878,312,0.0720
laurel,wreath,0.5191,domitian,0.4452,embracing,0.4452,alabaster,0.3286,decorated,0.3115,293-305,0.3115,tetrarchs,0.3115,column,0.3115,orb,0.2317,polybotus,0.2200,180,0.2200,1953,0.2200,293,0.2156,group,0.1809,salutaris,0.1776,gallery,0.1776,london,0.1776,tetrach,0.1776,hellespontus,0.1776
mop,475,0.4153,sixth,0.3782,hairstyle,0.3738,600,0.3433,550,0.2713,bayrami,0.2200,pacatiana,0.2200,houses,0.2200,aphrodite,0.2200,hadrianic,0.2022,metropolis,0.1776,hellespontus,0.1776,sardis,0.1776,aphrodisias,0.1762,caria,0.1605,asia,0.1597,minor,0.1597,fourth,-0.1567,lorum,0.1521
museum,entered,0.4695,annex,0.4695,given,0.4431,foundations,0.3816,monza,0.2323,milan,0.2323,mediolanum,0.2323,1880,0.2323,headdress,0.2323,prior,0.2323,vatican,0.2323,constantinople,0.2298,crimped,0.2282,600,0.2118,capitoline-florence,0.1878,pius,0.1878,aemilia,0.1878,1931,0.1878,royal,0.1878
menander,debris,0.2323,pacis,0.2323,pisidiam,0.2323,pisidia,0.2323,1959,0.2323,imperiali,0.1878,colosseum,0.1878,fori,0.1878,clean-shaven,0.1749,dei,0.1610,excavations,0.1610,antioch,0.1610,himation,0.1497,hall,0.1425,antiochia,0.1425,welschbillig,0.1425,albani,0.1425,mantle,0.1414,1957,0.1180
boy,years,0.2323,world,0.2323,original,0.1878,war,0.1878,contabulata,0.1610,sicilia,0.1425,populus,0.1425,285,0.1425,son,0.1288,ordo,0.1288,clean-shaven,0.1183,puteoli,0.1180,girl,0.1092,quarter,0.1019,et,0.1008,bearded,-0.0884,sicily,0.0861,man,-0.0856,italy,0.0836
di,tempio,0.4695,minerva,0.4695,horti,0.4695,medica,0.4695,liciniani,0.4695,esquiline,0.3816,mappa,0.2451,maria,0.2323,piazza,0.2323,houses,0.2323,marina,0.2323,bruttii,0.2323,lucania,0.2323,came,0.2323,built,0.2282,ariadne,0.1878,ariadne-amalasuntha,0.1878,lateran-louvre,0.1878,related,0.1878
private,god,0.4695,spalato,0.4695,1931,0.3816,german,0.3289,collection,0.3003,river,0.2928,straggly,0.2323,full-face,0.2323,new,0.2323,york,0.2323,decorative,0.2323,state,0.2323,double,0.2282,salona,0.2141,military,0.2022,dalmatia,0.1918,cap,0.1918,covered,0.1878,sothebys,0.1878
balding,theater,0.4695,pate,0.3816,pupils,0.3816,inset,0.2928,southern,0.2323,straggly,0.2323,crypta,0.2323,channel,0.2323,brow,0.2060,celsus,0.1878,cuma,0.1878,1902,0.1878,slope,0.1878,upper,0.1611,acropolis,0.1425,missing,0.1425,romana,0.1425,water,0.1425,550,0.1360
long-haired,covers,0.4780,ears,0.4780,intellectual,0.3816,bornova-heidelberg,0.3816,long,0.2992,world,0.2323,york,0.2323,new,0.2323,war,0.1878,related,0.1878,shoulders,0.1828,purchased,0.1767,19th,0.1610,philosopher,0.1610,type,0.1526,art,0.1498,half,0.1498,long-bearded,0.1425,previously,0.1425
syria,cyprus,0.7719,east,0.5410,antaradus,0.4695,orontem,0.4695,orontes,0.4695,near,0.3898,antioch,0.3289,antiochia,0.2928,outside,0.2451,straight,0.2323,theodosian,0.2323,pronounced,0.2323,eyebrows,0.2323,ad,0.2282,walls,0.1878,curls,0.1878,arching,0.1878,war,0.1878,425,0.1823
braids,encircling,0.3573,crimped,0.3472,woman,0.2497,complex,0.2323,1953,0.2323,estate,0.2323,restored,0.2323,braid,0.2311,locks,0.2282,female,0.2114,male,-0.2024,caesarea,0.1878,palaestina,0.1878,maritima,0.1878,original,0.1878,crown,0.1612,decumanus,0.1610,byzantine,0.1425,chiragan,0.1425
broad,flat,0.4968,braid,0.3068,woman,0.2497,crown,0.2215,female,0.2114,male,-0.2024,1982,0.1878,cilicia,0.1878,reaches,0.1878,central,0.1814,insertion,0.1553,antiochia,0.1425,360,0.1402,market,0.1092,ad,0.1092,mature,0.1092,bearded,-0.0884,encircling,0.0861,man,-0.0856
salona,dalmatia,0.9035,spalato,0.4695,god,0.4695,provinces,0.3865,danube,0.3865,1931,0.3816,river,0.2928,stone,0.2682,local,0.2682,headgear,0.2600,band,0.2323,decorative,0.2323,large-faced,0.2323,amphitheatre,0.2323,double,0.2282,private,0.2141,north,0.2122,military,0.2022,cap,0.1918
475,mop,0.4153,sixth,0.2950,bayrami,0.2323,pacatiana,0.2323,iii,0.2323,borghese,0.2323,houses,0.2323,headdress,0.2323,mid-fifth,0.2282,525,0.2282,hairstyle,0.2176,sardis,0.1878,geyre,0.1878,said,0.1878,hellespontus,0.1878,lydia,0.1610,room,0.1610,laodicea,0.1610,fourth,-0.1486
430,380,0.2357,polybotus,0.2323,headdress,0.2323,salutaris,0.1878,fifth,0.1672,full-faced,0.1610,early,0.1563,northwest,0.1425,excavated,0.1425,phrygia,0.1288,ephesus,0.1197,hand,0.1180,istanbul,0.1180,1957,0.1180,scholasticia,0.1180,socrates,0.1180,brushed,0.1075,forward,0.1062,museum,0.1019
light,facial,0.2323,unrecorded,0.2323,20,0.2323,delle,0.2323,beard,0.2073,dei,0.1610,julio-claudian,0.1610,minturnae,0.1425,lank,0.1288,fringe,0.1288,man,0.1216,alabaster,0.1092,yes,0.1070,hair,0.1044,dealer,0.1019,young,0.1008,building,0.0956,short,0.0848,stubble,0.0759
iamblichus-type,delphi,0.4695,long,0.2621,260,0.2603,achaea,0.2439,separate,0.2323,pieces,0.2323,medieval,0.2323,asklepieion,0.2323,eleusis,0.2323,macedonia,0.2297,thrace,0.2297,epirus,0.2297,greece,0.2273,later,0.2132,slope,0.1878,balkans,0.1869,recorded,0.1828,south,0.1704,brushed,0.1686
quarter,stephane,0.2323,germania,0.2323,1959,0.2323,cemetery,0.2323,dedicated,0.2323,pignattara,0.2323,labicana,0.2323,torre,0.2323,modern,0.2007,numidia,0.1878,legionary,0.1878,felix,0.1878,romuliana,0.1878,317,0.1878,southeast,0.1878,regia,0.1878,alexandria,0.1747,second,0.1709,284,0.1611
lost,cleaning,0.2323,attributed,0.2323,body,0.2323,areopagus,0.2323,orontem,0.2323,orontes,0.2323,slope,0.1878,alexandria,0.1747,284,0.1611,council,0.1610,antioch,0.1610,column,0.1610,northern,0.1610,390,0.1610,aegyptus,0.1552,porphyry,0.1526,antiochia,0.1425,acropolis,0.1425,cuirass,0.1425
dealer,art,0.6422,full-face,0.4695,brows,0.2323,estate,0.2323,1895,0.2323,greek,0.2323,1959,0.2323,york,0.2323,new,0.2323,intellectual,0.1878,arching,0.1878,purchased,0.1767,roman,0.1611,german,0.1610,previously,0.1425,older,0.1288,chin,0.1288,gift,0.1180,receding,0.1180
pool,welschbillig,0.7436,belgica,0.4968,herm,0.4384,germany,0.3748,gaul,0.3748,imperial,0.3734,villa,0.3454,end,0.3087,ii,0.2868,stone,0.2682,local,0.2682,1932,0.2323,1923,0.2323,viennensis,0.2323,vespasian,0.2323,later,0.2132,west,0.2007,german,0.1610,nude,0.1610
100,1123,0.4695,bassin,0.4695,lsa-739,0.4695,2079,0.4695,fontne,0.4695,340-350,0.3816,constans,0.3289,1908,0.2660,361,0.2660,second,0.2342,philip,0.2323,legs,0.2323,cemetery,0.2323,cuirassed,0.2022,legionary,0.1878,celsus,0.1878,ephesus,0.1680,upper,0.1611,finger,0.1610
hadrianic,baths,0.4851,388,0.4695,388-392,0.4695,eutolmius,0.4695,office-holders,0.3816,tatianus,0.3289,392,0.3289,aphrodisias,0.3194,caria,0.2947,high,0.2928,arcadius,0.2928,valentinian,0.2282,600,0.2118,mop,0.2022,stoa,0.1918,northern,0.1610,room,0.1610,chlamys,0.1567,minor,0.1488
200,alexandria,0.2684,headless,0.2561,aegyptus,0.2397,limestone,0.2323,tyana,0.2323,apollonius,0.2323,cemetery,0.2323,1959,0.2323,egypt,0.2118,covered,0.1878,shops,0.1878,octagon,0.1878,1904,0.1878,contabulata,0.1610,necklace,0.1610,gift,0.1180,chiton,0.1087,dealer,0.1019,menander,0.1019
293,293-305,0.5275,tetrarchs,0.5275,domitian,0.4983,embracing,0.4983,orb,0.3957,dresden-stockholm,0.3495,galerius,0.3495,decorated,0.3495,column,0.3495,group,0.3125,305,0.2984,constantius,0.2474,philadelphion,0.2468,variation,0.2468,maxentius,0.2431,maximian,0.2431,porphyry,0.2255,wreath,0.2219,laurel,0.2156
ancient,noricum,0.3957,240,0.3113,area,0.3067,mediterraneum,0.2830,thessalonica,0.2830,village,0.2830,danube,0.2494,provinces,0.2494,town,0.2468,1787,0.2468,felicis,0.2468,cleaning,0.2468,mid-third,0.2468,constana,0.2468,tabellae,0.1998,moesia,0.1998,drain,0.1998,balkans,0.1727,scythia,0.1715
lechaeum,road,0.8513,peribolos,0.6215,apollon,0.4706,corinth,0.4389,apollo,0.2830,achaea,0.2630,thrace,0.2482,macedonia,0.2482,epirus,0.2482,cross,0.2468,180,0.2468,greece,0.2457,balkans,0.2038,shops,0.1998,380,0.1977,uncertain,0.1949,awarder,0.1949,south,0.1868,forehead,0.1375
alabaster,justice,0.4983,hippodrome,0.4052,laurel,0.3286,1953,0.2468,marble,-0.2249,gallery,0.1998,london,0.1998,said,0.1998,palace,0.1951,306,0.1715,plato,0.1715,wreath,0.1614,venice,0.1520,1910,0.1520,torso,0.1262,provenance,0.1231,340,0.1139,constantinople,0.1139,constantine,0.1115
licinius,vienna-izmir,0.7055,plate,0.4983,turkey,0.4983,containing,0.4983,lances,0.4983,1972,0.4983,cache,0.4983,silver,0.4706,antiquities,0.2468,325,0.2273,type,0.2255,sothebys,0.1998,nicomedia,0.1998,hellespontus,0.1998,paludamentum,0.1732,stage,0.1715,smyrna,0.1715,miniature,0.1715,antioch,0.1715
valeria,fucens,0.7892,alba,0.7892,aquincum,0.4983,pannonia,0.4285,portait,0.2830,sicily,0.2664,del,0.2468,tomb,0.2468,town,0.2468,lightly,0.2468,drapery,0.2468,320,0.2074,walls,0.1998,younger,0.1715,neck,0.1715,camp,0.1715,short-cropped,0.1649,tetrarch,0.1642,excavated,0.1520
narbonensis,chiragan,0.7892,gaul,0.5383,germany,0.5383,nemausus,0.4983,villa,0.3680,alien,0.3495,large-faced,0.2468,complex,0.2468,covered,0.1998,necklace,0.1715,fausta,0.1715,set,0.1605,youth,0.1520,environs,0.1504,female,0.1378,woman,0.1323,male,-0.1309,locks,0.1169,crimped,0.1169
locks,crimped,0.4954,estate,0.2468,restored,0.2468,1953,0.2468,straggly,0.2468,1968,0.2468,build,0.2468,1969,0.2468,braids,0.2282,brow,0.2203,bulla,0.1715,youth,0.1520,chiragan,0.1520,encircling,0.1514,shield,0.1504,villa,0.1379,curly,0.1375,woman,0.1323,braid,0.1286
525,480,0.5275,575,0.4983,ariadne,0.4052,lateran-louvre,0.4052,ariadne-amalasuntha,0.4052,sixth,0.3716,jewelled,0.2913,milan,0.2468,mediolanum,0.2468,medieval,0.2468,justinian,0.2468,16th,0.2468,headdress,0.2468,pacatiana,0.2468,houses,0.2468,maria,0.2468,piazza,0.2468,straggly,0.2468,diadem,0.2350
valentinian,364,0.7195,392,0.7055,valens,0.6299,conservatori-copenhagen,0.6106,uffizi,0.6106,388,0.4983,388-392,0.4983,eutolmius,0.4983,office-holders,0.4052,378,0.4052,pearl-edged,0.3852,tatianus,0.3495,diadem,0.3384,high,0.3113,arcadius,0.3113,century,-0.2702,1895,0.2468,1704,0.2468,366-367,0.2468
under-chin,eye,0.2468,izmir,0.2468,portion,0.1998,palatine,0.1998,cilicia,0.1998,nicomedia,0.1998,mrs,0.1998,priest,0.1715,colonnaded,0.1715,bithynia,0.1715,necropolis,0.1520,550,0.1460,battered,0.1375,230,0.1375,portait,0.1375,allegedly,0.1375,chin,0.1375,bearded,0.1109,private,0.1092
324,dacia,0.3286,excavated,0.3113,ripensis,0.2830,284,0.2648,orontes,0.2468,orontem,0.2468,1959,0.2468,immacolata,0.2468,monument,0.2468,educandato,0.2468,equestrian,0.2468,horse,0.2468,construction,0.2468,1900,0.2468,naissus,0.1998,proconsul,0.1998,palazzo,0.1998,rosini,0.1998,regia,0.1998
ad,antiochia,0.7892,antioch,0.5275,orontes,0.4983,orontem,0.4983,pisidia,0.4983,pisidiam,0.4983,outside,0.2609,pacatiana,0.2468,houses,0.2468,paris,0.2468,syria,0.2282,style,0.1998,cilicia,0.1998,walls,0.1998,city,0.1791,cyprus,0.1723,laodicea,0.1715,byzantine,0.1520,290,0.1504
engraved,irises,0.2468,assos,0.2468,laleli,0.2468,camii,0.2468,facial,0.2468,bodrum,0.2468,1821,0.2468,lightly,0.2468,campana,0.1998,beard,0.1916,region,0.1715,julio-claudian,0.1715,lank,0.1375,fringe,0.1375,prince,0.1262,dealer,0.1092,tall,0.1026,lower,0.0919,400,0.0918
praetorium,gortyna,0.7195,creta,0.6653,gortyn,0.6299,crete,0.5545,islands,0.5545,aegean,0.5545,carnuntum,0.4983,193,0.4983,legionary,0.4052,camp,0.3495,prima,0.3113,pannonia,0.2830,earlier,0.1751,necklace,0.1715,cuirass,0.1520,reworked,0.1375,uncertain,0.1343,awarder,0.1343,torso,0.1262
carthago,carthage,1.0000,proconsularis,0.7822,byzacena,0.6281,westwards,0.6281,western,0.5720,byrsa,0.4983,africa,0.4174,amphitheatre,0.2468,aurelius,0.2468,dedicated,0.2468,straight,0.2468,brows,0.2468,antoninus,0.2468,hill,0.2431,north,0.2299,pius,0.1998,arching,0.1998,cropped,0.1998,governors,0.1998
peribolos,apollon,0.7892,lechaeum,0.6215,road,0.5280,corinth,0.4389,apollo,0.4285,achaea,0.2630,epirus,0.2482,macedonia,0.2482,thrace,0.2482,cross,0.2468,180,0.2468,headdress,0.2468,greece,0.2457,balkans,0.2038,corner,0.1998,southeast,0.1998,awarder,0.1949,uncertain,0.1949,south,0.1868
palla,necklace,0.3495,mantle,0.2674,edessa,0.2468,naoussa,0.2468,veria,0.2468,farnese,0.2468,ornate,0.2468,statuette,0.2468,holes,0.2468,193,0.2468,carnuntum,0.2468,326,0.2468,legionary,0.1998,bun,0.1998,female,0.1992,empress,0.1951,male,-0.1907,chiton,0.1857,cloak,0.1855
mature,areopagitou,0.2468,makriyianni,0.2468,2005,0.2468,dionysiou,0.2468,bodrum,0.2468,nemausus,0.2468,crimped,0.2431,torlonia,0.1998,flat,0.1715,alien,0.1715,360,0.1504,370,0.1504,chin,0.1375,fringe,0.1375,gift,0.1262,narbonensis,0.1169,locks,0.1169,broad,0.1092,male,-0.1010
double,god,0.4983,spalato,0.4983,herm,0.4662,1931,0.4052,river,0.3113,entrance,0.2830,oecumenius,0.2468,bouleuterion,0.2431,governor,0.2431,house,0.2328,private,0.2282,salona,0.2282,military,0.2156,dalmatia,0.2047,cap,0.2047,stoa,0.2047,metropolis,0.1998,palace,0.1951,recorded,0.1951
maximian,diocletian,0.7822,milan-munich,0.6299,tetrarchs,0.5275,293-305,0.5275,philadelphion,0.4983,1931,0.4052,galerius,0.3495,military,0.3286,cap,0.3125,group,0.3125,fibula,0.3118,venice,0.3113,305,0.2984,armoured,0.2830,embracing,0.2468,domitian,0.2468,spalato,0.2468,god,0.2468,monza,0.2468
market,art,0.6824,fausta,0.3495,purchased,0.2967,variation,0.2468,1969,0.2468,paris,0.2468,world,0.2468,girl,0.2431,290,0.2328,intellectual,0.1998,313,0.1998,tetrach,0.1998,war,0.1998,sothebys,0.1998,gallery,0.1998,1982,0.1998,london,0.1998,10,0.1715,necklace,0.1715
